PROVIDER_ID,ORGANIZATION_ID,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,ENCOUNTERS,PROCEDURES,SYNTHEA_CITY
3057815,1000715,Lavelle Kilback,F,GENERAL PRACTICE,249 SPORTSPLEX DR.,DRIPPING SPRINGS,TX,786202350,30.1956301,-98.0968614,25820,0,AUSTIN
3057816,1000716,Mabelle Kautzer,F,GENERAL PRACTICE,5510 S IH 35 STE 250A,AUSTIN,TX,787453293,30.2711286,-97.7436995,1211,0,AUSTIN
3057817,1000717,Elsa Sauceda,F,GENERAL PRACTICE,2300 GREENHILL DR,ROUND ROCK,TX,786642786,30.53358719244768,-97.68128683530482,277,0,AUSTIN
3057818,1000718,Rosanne Reichert,F,GENERAL PRACTICE,1700 ONION CREEK PKWY,AUSTIN,TX,787481948,30.139135500000002,-97.80276947109962,970,0,AUSTIN
3057819,1000719,Gerardo Márquez,M,GENERAL PRACTICE,110 E LIVE OAK ST,AUSTIN,TX,787044355,30.241979649999998,-97.75146973422486,1331,0,AUSTIN
3057820,1000720,Rocco Marks,M,GENERAL PRACTICE,7215 WYOMING SPGS,ROUND ROCK,TX,786814312,30.5085915,-97.6788056,954,0,AUSTIN
3057821,1000721,Christia Howell,F,GENERAL PRACTICE,2410 E RIVERSIDE DR STE 105,AUSTIN,TX,787413053,30.236781,-97.724229,16923,0,AUSTIN
3057822,1000722,Rosario Franco,F,GENERAL PRACTICE,17751 PARK VALLEY DR,ROUND ROCK,TX,786813592,30.512748543764243,-97.71873592667953,1055,0,AUSTIN
3057823,1000723,Philip Swift,M,GENERAL PRACTICE,201 HEATHERWILDE BLVD,PFLUGERVILLE,TX,786606448,30.4895708,-97.6101615,17989,0,AUSTIN
3057824,1000724,Claudine Ward,F,GENERAL PRACTICE,2806 REAL ST,AUSTIN,TX,787221715,30.282913,-97.71196551129239,2183,0,AUSTIN
3057825,1000725,Kermit Greenholt,M,GENERAL PRACTICE,512 HIGHWAY 71 W,BASTROP,TX,786023735,30.0541116,-97.3887764,6550,0,AUSTIN
3057826,1000726,Aurelio Hills,M,GENERAL PRACTICE,4201 BEE CAVES RD STE C213,WEST LAKE HILLS,TX,787466458,30.28388795,-97.81258664900048,93345,0,AUSTIN
3057827,1000727,Alejandra Madera,F,GENERAL PRACTICE,1850 ROUND ROCK AVE,ROUND ROCK,TX,786814024,30.512757510204082,-97.70162528571429,2008,0,AUSTIN
3057828,1000728,Delora Flatley,F,GENERAL PRACTICE,3200 RED RIVER ST,AUSTIN,TX,787052655,30.29151,-97.72747548383153,10487,0,AUSTIN
3057829,1000729,Luigi Rempel,M,GENERAL PRACTICE,7000 WOODHUE DR BLDG B,AUSTIN,TX,787455454,30.2711286,-97.7436995,1355,0,AUSTIN
3057830,1000730,Wade Lehner,M,GENERAL PRACTICE,441 HIGHWAY 71 WEST SUITE A,BASTROP,TX,786023825,30.11134966346575,-97.34832224045523,73,0,AUSTIN
3057831,1000731,Rosaura Legros,F,GENERAL PRACTICE,2512 S IH 35 STE 320,AUSTIN,TX,787045758,30.2711286,-97.7436995,373,0,AUSTIN
3057832,1000732,Jerri Stoltenberg,F,GENERAL PRACTICE,2400 ROUND ROCK AVE,ROUND ROCK,TX,786814004,30.5102781,-97.71400438770948,104987,0,AUSTIN
3057833,1000733,Mitchel McLaughlin,M,GENERAL PRACTICE,401 OAKWOOD BLVD,ROUND ROCK,TX,786814067,30.517009,-97.711233,302,0,AUSTIN
3057834,1000734,Amira Flatley,F,GENERAL PRACTICE,2901 MONTOPOLIS DRIVE,AUSTIN,TX,787416411,30.214757,-97.710041,136800,0,AUSTIN
3057835,1000735,Carlota Caballero,F,GENERAL PRACTICE,3563 FAR WEST BLVD,AUSTIN,TX,787313029,30.353266,-97.754255,298036,0,AUSTIN
3057836,1000736,Kandace Gleason,F,GENERAL PRACTICE,600 ROUND ROCK WEST DR,ROUND ROCK,TX,786815018,30.5032868,-97.6903657,11434,0,AUSTIN
3057837,1000737,Yasuko Haley,F,GENERAL PRACTICE,5301 W DUVAL RD,AUSTIN,TX,787276618,30.2711286,-97.7436995,335,0,AUSTIN
3057838,1000738,Ninfa Koch,F,GENERAL PRACTICE,300 UNIVERSITY BLVD,ROUND ROCK,TX,786651053,30.5625344,-97.6852182659996,61295,0,AUSTIN
3057839,1000739,Leona Kub,F,GENERAL PRACTICE,1705 E 11TH ST,AUSTIN,TX,787022709,30.26626,-97.721317,11163,0,AUSTIN
3057840,1000740,Chanel Legros,F,GENERAL PRACTICE,1603 RANCH ROAD 620 N,LAKEWAY,TX,787342324,30.3644888,-97.9875325,208328,0,AUSTIN
3057841,1000741,Bradley Greenfelder,M,GENERAL PRACTICE,4105 TERAVISTA CLUB DR,ROUND ROCK,TX,786651525,30.56833334577887,-97.66987132894663,174,0,AUSTIN
3057842,1000742,Dominica Schoen,F,GENERAL PRACTICE,1101 ARROW POINT DR STE 301,CEDAR PARK,TX,786137740,30.530906386075607,-97.8013968658168,765,0,AUSTIN
3057843,1000743,Gregorio Ruecker,M,GENERAL PRACTICE,2529 SOUTH 1ST STREET,AUSTIN,TX,787045466,30.239731,-97.760944,39665,0,AUSTIN
3057844,1000744,Elwood Conroy,M,GENERAL PRACTICE,9801 ANDERSON MILL RD,AUSTIN,TX,787502223,30.447068,-97.795188,167305,0,AUSTIN
3057845,1000745,Lyda Botsford,F,GENERAL PRACTICE,9808 CROFFORD LN,AUSTIN,TX,787241004,30.2711286,-97.7436995,1920,0,AUSTIN
3057846,1000746,Soledad Covarrubias,F,GENERAL PRACTICE,1221 W BEN WHITE BLVD,AUSTIN,TX,787047192,30.2270235,-97.77882601249999,2003,0,AUSTIN
3057847,1000747,Lorena Santillán,F,GENERAL PRACTICE,4200 JACKSON AVE,AUSTIN,TX,787316056,30.315534,-97.75590660875363,14243,0,AUSTIN
3057848,1000748,Angel Feeney,M,GENERAL PRACTICE,11406 RUSTIC ROCK DR,AUSTIN,TX,787503505,30.43063,-97.781907,865,0,AUSTIN
3057849,1000749,Chelsea Baumbach,F,GENERAL PRACTICE,15930 S GREAT OAKS DR,ROUND ROCK,TX,786815698,30.5085915,-97.6788056,1570,0,AUSTIN
3057850,1000750,Celesta Swift,F,GENERAL PRACTICE,2911 MEDICAL ARTS ST,AUSTIN,TX,787598647,30.288457,-97.72772,6267,0,AUSTIN
3057851,1000751,Silvia Niño,F,GENERAL PRACTICE,1701 W BEN WHITE BLVD,AUSTIN,TX,787455255,30.2269364,-97.7846969,2670,0,AUSTIN
3057852,1000752,Renato Effertz,M,GENERAL PRACTICE,15822 FOOTHILL FARMS LOOP,PFLUGERVILLE,TX,786603422,30.4490579,-97.65180626313725,17211,0,AUSTIN
3057853,1000753,Antonia Prieto,F,GENERAL PRACTICE,908 ROCKMOOR DR,GEORGETOWN,TX,786288966,30.614139635656933,-97.68936689979579,3499,0,AUSTIN
3057854,1000754,Lajuana Hintz,F,GENERAL PRACTICE,901 WEST BEN WHITE BLVD,BEE CAVE,TX,787386750,30.3085373,-97.94501,594690,0,AUSTIN
3057855,1000755,Gustavo Cadena,M,GENERAL PRACTICE,1180 SETON PKWY STE 320,KYLE,TX,786406179,30.0111428,-97.8540169,4654,0,AUSTIN
3057856,1000756,Lien Gerlach,F,GENERAL PRACTICE,14008 SHADOWGLEN BLVD STE 302,MANOR,TX,786533406,30.3420882,-97.555905,1519,0,AUSTIN
3057857,1000757,Oleta Cummings,F,GENERAL PRACTICE,2120 N MAYS ST,ROUND ROCK,TX,786642108,30.528773100000002,-97.68931185251722,3922,0,AUSTIN
3057858,1000758,Shelton Trantow,M,GENERAL PRACTICE,5812 SEATTLE SLEW DR,DEL VALLE,TX,786173495,30.1776045,-97.61063121655137,154138,0,AUSTIN
3057859,1000759,Ollie MacGyver,F,GENERAL PRACTICE,1300 DACY LN STE 150,KYLE,TX,786404195,30.006790767161505,-97.85126735182139,53,0,AUSTIN
3057860,1000760,Robbie Friesen,F,GENERAL PRACTICE,4207 BURNET RD,ROUND ROCK,TX,786651526,30.5085915,-97.6788056,25953,0,AUSTIN
3057861,1000761,Elwood Abbott,M,GENERAL PRACTICE,1300 DACY LN STE 150,KYLE,TX,786404195,30.006790767161505,-97.85126735182139,228,0,AUSTIN
3057862,1000762,Sergio Calvillo,M,GENERAL PRACTICE,1914 JUSTIN LN,AUSTIN,TX,787572411,30.3439925,-97.73378782902499,38546,0,AUSTIN
3057863,1000763,Anderson McDermott,M,GENERAL PRACTICE,13740 N HWY 183,AUSTIN,TX,787501841,30.2711286,-97.7436995,1190,0,AUSTIN
3057864,1000764,Dwana Hagenes,F,GENERAL PRACTICE,225 SOUTH BLUFF STREET,WINNEBAGO,TX,680710767,30.20318,-97.729513,76054,0,AUSTIN
3057865,1000765,Adán Barragán,M,GENERAL PRACTICE,6909 BURNET LN,AUSTIN,TX,787572430,30.345966,-97.73612871248298,9504,0,AUSTIN
3057866,1000766,Eloy Strosin,M,GENERAL PRACTICE,2909 N IH 35,AUSTIN,TX,787053378,30.2711286,-97.7436995,1334,0,AUSTIN
3057867,1000767,Allen Walsh,M,GENERAL PRACTICE,14058 BEE CAVES PARKWAY  BLDG B,BEE CAVE,TX,787387072,30.3085373,-97.94501,20232,0,AUSTIN
3057868,1000768,Carlton Dibbert,M,GENERAL PRACTICE,2000 SUMMERCREST CV,PFLUGERVILLE,TX,786604168,30.4393696,-97.6200043,233,0,AUSTIN
3057869,1000769,Ana Luisa Orozco,F,GENERAL PRACTICE,4801 UNIVERSITY BLVD SUITE 400,ROUND ROCK,TX,786652059,30.5582605,-97.6921666,4420,0,AUSTIN
3057870,1000770,Olimpia Spinka,F,GENERAL PRACTICE,4614 NORTH IH-35,AUSTIN,TX,787513401,30.2711286,-97.7436995,3072,0,AUSTIN
3057871,1000771,Danika Johns,F,GENERAL PRACTICE,6836 BEE CAVES RD,AUSTIN,TX,787465059,30.2746394,-97.8007998,167173,0,AUSTIN
3057872,1000772,Margarito Ernser,M,GENERAL PRACTICE,901 DISCOVERY BLVD,CEDAR PARK,TX,786132273,30.52093,-97.819837,194,0,AUSTIN
3057873,1000773,Ricky Wolff,M,GENERAL PRACTICE,3620 E WHITESTONE BLVD,CEDAR PARK,TX,786137441,30.537507644595856,-97.77639989789584,141779,0,AUSTIN
3057874,1000774,Juan Carlos Valentín,M,GENERAL PRACTICE,1025 EAST 32ND STREET,AUSTIN,TX,787514864,30.289243,-97.723739,180469,0,AUSTIN
3057875,1000775,Bryant Christiansen,M,GENERAL PRACTICE,8708 S CONGRESS AVE STE 570,AUSTIN,TX,787457319,30.1716853,-97.7873389,80401,0,AUSTIN
3057876,1000776,Joe Greenholt,M,GENERAL PRACTICE,1106 CLAYTON LANE SUITE 218E,AUSTIN,TX,787535713,30.3192645,-97.70029793432971,13193,0,AUSTIN
3057877,1000777,Carlyn Kuphal,F,GENERAL PRACTICE,2101 FRATE BARKER RD,AUSTIN,TX,787483614,30.148636500000002,-97.84073200417518,752,0,AUSTIN
3057878,1000778,Eloisa Almaraz,F,GENERAL PRACTICE,8705 SHOAL CREEK BLVD.,AUSTIN,TX,787577526,30.3736676,-97.7360426,22632,0,AUSTIN
3057879,1000779,Merideth Dooley,F,GENERAL PRACTICE,901 CYPRESS CREEK RD,CEDAR PARK,TX,786133999,30.49341856443043,-97.82758435265852,13490,0,AUSTIN
3057880,1000780,Bev Kuphal,F,GENERAL PRACTICE,9130 JOLLYVILLE RD  STE 170,AUSTIN,TX,787597482,30.382879,-97.74473,4634,0,AUSTIN
3057881,1000781,Lyn Roberts,F,GENERAL PRACTICE,1301 COTTONWOOD CREEK TRL,CEDAR PARK,TX,786132091,30.5321511,-97.80842888296345,211,0,AUSTIN
3057882,1000782,Hernán Cortez,M,GENERAL PRACTICE,1106 CLAYTON LN,AUSTIN,TX,787535713,30.3192645,-97.70029793432971,1569,0,AUSTIN
3057883,1000783,Tracey Considine,F,GENERAL PRACTICE,2015 S. I.H. 35  Southcliff Bldg.  Suite 101,Austin,TX,78741,30.3264,-97.7713,445128,0,AUSTIN
3057884,1000784,Julio Rentería,M,GENERAL PRACTICE,12319 N MOPAC EXPY,AUSTIN,TX,787582414,30.416115,-97.704519,42298,0,AUSTIN
3057885,1000785,Randy Dickinson,M,GENERAL PRACTICE,18220 FM 1431,JONESTOWN,TX,786454042,30.4954748,-97.9233468,43661,0,AUSTIN
3057886,1000786,Holli Zulauf,F,GENERAL PRACTICE,16219 RANCH ROAD 620 N,AUSTIN,TX,787175209,30.4655731,-97.8060543,1424,0,AUSTIN
3057887,1000787,Anamaria Dooley,F,GENERAL PRACTICE,8324 CAMERON RD,AUSTIN,TX,787543990,30.340466,-97.682766,1201,0,AUSTIN
3057888,1000788,Claire Gorczany,F,GENERAL PRACTICE,3706 S 1ST ST,AUSTIN,TX,787047046,30.228878,-97.768405,7203,0,AUSTIN
3057889,1000789,Kris Jakubowski,M,GENERAL PRACTICE,7112 ED BLUESTEIN BLVD STE 100,AUSTIN,TX,787232913,30.2711286,-97.7436995,982,0,AUSTIN
3057890,1000790,Cecil Walker,M,GENERAL PRACTICE,630 HIGHWAY 71 W,BASTROP,TX,786024234,30.0541116,-97.3887764,6956,0,AUSTIN
3057891,1000791,Luis Negrón,M,GENERAL PRACTICE,120 NE GLEN OAK AVE,AUSTIN,TX,787576969,30.2711286,-97.7436995,1410,0,AUSTIN
3057892,1000792,John Kunze,M,GENERAL PRACTICE,1917 LOHMANS CROSSING RD,LAKEWAY,TX,787345269,30.3476754,-97.9751917511549,21894,0,AUSTIN
3057893,1000793,María Elena Toro,F,GENERAL PRACTICE,13800 N FM 620 RD # SB,AUSTIN,TX,787171126,30.2711286,-97.7436995,329,0,AUSTIN
3057894,1000794,Lindsey Kshlerin,M,GENERAL PRACTICE,711B N BELL BLVD,CEDAR PARK,TX,786132279,30.5387577,-97.8377552,3627,0,AUSTIN
3057895,1000795,Talitha Greenholt,F,GENERAL PRACTICE,6010 BALCONES DR STE 101,AUSTIN,TX,787314205,30.342686,-97.75414881191949,32416,0,AUSTIN
3057896,1000796,Silvana West,F,GENERAL PRACTICE,1623 W NEW HOPE DR,CEDAR PARK,TX,786136018,30.52691514466851,-97.85622928182046,16569,0,AUSTIN
3057897,1000797,Adan Leannon,M,GENERAL PRACTICE,1515 GROVE BLVD,AUSTIN,TX,787413453,30.2308585,-97.70554121875,97863,0,AUSTIN
3057898,1000798,Conrad Thompson,M,GENERAL PRACTICE,8127 MESA DR STE C301,AUSTIN,TX,787571446,30.372008279121577,-97.75690484050195,57169,0,AUSTIN
3057899,1000799,Isabela Chapa,F,GENERAL PRACTICE,900 E 30TH ST,AUSTIN,TX,787053323,30.289293,-97.72648500150923,5343,0,AUSTIN
3057900,1000800,Javier Bins,M,GENERAL PRACTICE,4701 CAMPUS VILLAGE DR,ROUND ROCK,TX,786651122,30.56750955,-97.66183891676945,38,0,AUSTIN
3057901,1000801,Willy Abernathy,M,GENERAL PRACTICE,1201 S INTERSTATE 35 STE 303,ROUND ROCK,TX,786646651,30.497722511583262,-97.68097557350276,28033,0,AUSTIN
3057902,1000802,Bradford Pollich,M,GENERAL PRACTICE,5901 VEGA AVENEU,AUSTIN,TX,787355803,30.2711286,-97.7436995,207851,0,AUSTIN
3057903,1000803,Daniela Garrido,F,GENERAL PRACTICE,102 WESTLAKE DR STE 104,AUSTIN,TX,787464139,30.32582,-97.780233,126456,0,AUSTIN
3057904,1000804,Aurelio Schmitt,M,GENERAL PRACTICE,1700 RUTHERFORD LN,AUSTIN,TX,787545104,30.334248,-97.67964543931163,67797,0,AUSTIN
3057905,1000805,Vance Weber,M,GENERAL PRACTICE,8656 A HIGHWAY 71 WEST - SUITE C,AUSTIN,TX,787358004,30.2351452,-97.8764577,257920,0,AUSTIN
3057906,1000806,Tory Goodwin,M,GENERAL PRACTICE,3307 NORTHLAND DRIVE SUITE 300,AUSTIN,TX,787314943,30.3347987,-97.75753757978694,11331,0,AUSTIN
3057907,1000807,Erin Sauer,F,GENERAL PRACTICE,1101 CAMINO LA COSTA,AUSTIN,TX,787523930,30.32413,-97.699403,56758,0,AUSTIN
3057908,1000808,Viola Schinner,F,GENERAL PRACTICE,12414 ALDERBROOK DR,AUSTIN,TX,78758,30.4154205,-97.69806664109848,32742,0,AUSTIN
3057909,1000809,Dorsey Jast,M,GENERAL PRACTICE,1401 MEDICAL PARKWAY,LEANDER,TX,786413732,30.5603086,-97.8553655,218033,0,AUSTIN
3057910,1000810,Vincent Langworth,M,GENERAL PRACTICE,921 W NEW HOPE DR,CEDAR PARK,TX,786136785,30.52979278028388,-97.8453803402605,2119,0,AUSTIN
3057911,1000811,Florencia Muñiz,F,GENERAL PRACTICE,3550 LAKELINE BLVD,LEANDER,TX,78641,30.5450493,-97.8634279,13958,0,AUSTIN
3057912,1000812,Jacob Fritsch,M,GENERAL PRACTICE,2711 S INTERSTATE 35,AUSTIN,TX,787415514,30.228721,-97.74305424067164,21777,0,AUSTIN
3057913,1000813,Donna Walter,F,GENERAL PRACTICE,5510 S IH 35 STE 240,AUSTIN,TX,787453384,30.2711286,-97.7436995,1234,0,AUSTIN
3057914,1000814,Dick Runolfsson,M,GENERAL PRACTICE,3000 JOE DIMAGGIO BLVD,ROUND ROCK,TX,786653996,30.525712,-97.6369633,18068,0,AUSTIN
3057915,1000815,Hernán Curiel,M,GENERAL PRACTICE,9801 S 1ST STREET,AUSTIN,TX,787486760,30.1627365,-97.79984946560847,15945,0,AUSTIN
3057916,1000816,Mendy Shields,F,GENERAL PRACTICE,7000 N MO PAC EXPY,WEST LAKE HILLS,TX,78746,30.2877039,-97.8068157,12887,0,AUSTIN
3057917,1000817,Margarita Sosa,F,GENERAL PRACTICE,1300 DACY LANE  SUITE 170,KYLE,TX,786404195,30.006790767161505,-97.85126735182139,74,0,AUSTIN
3057918,1000818,Filiberto Runolfsson,M,GENERAL PRACTICE,205 S. WILD BASIN RD,AUSTIN,TX,787463341,30.2711286,-97.7436995,376,0,AUSTIN
3057919,1000819,Geraldo O'Hara,M,GENERAL PRACTICE,1611 HEADWAY CIR BLDG 2,AUSTIN,TX,787545165,30.2711286,-97.7436995,810,0,AUSTIN
3057920,1000820,Broderick Mayer,M,GENERAL PRACTICE,2020 E RIVERSIDE DR,AUSTIN,TX,787411325,30.241104999999997,-97.72700986624204,744052,0,AUSTIN
3057921,1000821,Paulita Kuvalis,F,GENERAL PRACTICE,3215 STECK AVE,AUSTIN,TX,787578060,30.40108725,-97.61360641361046,59216,0,AUSTIN
3057922,1000822,Cecelia Kirlin,F,GENERAL PRACTICE,5701 W SLAUGHTER LN,AUSTIN,TX,787496527,30.2004692,-97.8701876,503324,0,AUSTIN
3057923,1000823,Graig Hodkiewicz,M,GENERAL PRACTICE,7703 N LAMAR BLVD STE 330,AUSTIN,TX,787521061,30.3444708,-97.7127786,359,0,AUSTIN
3057924,1000824,Sophie Carroll,F,GENERAL PRACTICE,6425 S INTERSTATE 35 STE 100,AUSTIN,TX,787444230,30.191570858822566,-97.76889244413543,30822,0,AUSTIN
3057925,1000825,Francesco Moen,M,GENERAL PRACTICE,11127 CIRCLE DR,AUSTIN,TX,787367767,30.226767000000002,-97.95113814444198,1741,0,AUSTIN
3057926,1000826,Josue Boehm,M,GENERAL PRACTICE,11111 RESEARCH BLVD STE 295,AUSTIN,TX,787595264,30.3875639,-97.7444923,9410,0,AUSTIN
3057927,1000827,Louella Torp,F,GENERAL PRACTICE,555 RANCH RD 3237,WIMBERLEY,TX,786765311,30.004197183689026,-98.0546084437881,168,0,AUSTIN
3057928,1000828,Arthur Doyle,M,GENERAL PRACTICE,4110 GUADALUPE ST,AUSTIN,TX,787514223,30.308259399999997,-97.7371490778122,41058,0,AUSTIN
3057929,1000829,Shantay Metz,F,GENERAL PRACTICE,1373 N AVENUE C,ELGIN,TX,786211528,30.358805,-97.38862782575757,434,0,AUSTIN
3057930,1000830,Cassidy Davis,F,GENERAL PRACTICE,4303 VICTORY DR STE 100,WEST LAKE HILLS,TX,787465310,30.2877039,-97.8068157,97662,0,AUSTIN
3057931,1000831,Carlota Bañuelos,F,GENERAL PRACTICE,1925 AW GRIMES BLVD,ROUND ROCK,TX,786647459,30.5085915,-97.6788056,25518,0,AUSTIN
3057932,1000832,Abby Willms,F,GENERAL PRACTICE,330 W BEN WHITE BLVD,AUSTIN,TX,787048095,30.22588655,-97.76635608488331,254535,0,AUSTIN
3057933,1000833,Steven Gerhold,M,GENERAL PRACTICE,12749 JOHNSON LN STE A,MANCHACA,TX,786523550,30.137619721987168,-97.84667666717827,94788,0,AUSTIN
3057934,1000834,Rosette Bruen,F,GENERAL PRACTICE,1106 W DITTMAR,AUSTIN,TX,787456328,30.19028665,-97.80588577213372,169387,0,AUSTIN
3057935,1000835,Juana Haro,F,GENERAL PRACTICE,149 KLATTENHOFF LANE,HUTTO,TX,786344638,30.5427638,-97.5468898,1102,0,AUSTIN
3057936,1000836,Norma Paz,F,GENERAL PRACTICE,4900 MUELLER BLVD,AUSTIN,TX,787358613,30.30355135,-97.70787618055095,318977,0,AUSTIN
3057937,1000837,Cristina Iglesias,F,GENERAL PRACTICE,1518 RANCH ROAD 620 S,LAKEWAY,TX,787346429,30.3644888,-97.9875325,241324,0,AUSTIN
3057938,1000838,Miriam Torphy,F,GENERAL PRACTICE,8913 COLLINFIELD DR UNIT 1,AUSTIN,TX,787586704,30.2711286,-97.7436995,791,0,AUSTIN
3057939,1000839,Mateo Villegas,M,GENERAL PRACTICE,111 W ANDERSON LN STE D220,AUSTIN,TX,787521144,30.3434915,-97.7067737,232,0,AUSTIN
3057940,1000840,Angella Tillman,F,GENERAL PRACTICE,2900 S CONGRESS AVE STE 104,AUSTIN,TX,787046421,30.233536,-97.758293,8992,0,AUSTIN
3057941,1000841,Cody Bode,M,GENERAL PRACTICE,6818 AUSTIN CTR BLVD SUITE 100,AUSTIN,TX,787313100,30.3502455,-97.7517664,135171,0,AUSTIN
3057942,1000842,Lindsay Fahey,M,GENERAL PRACTICE,123 ED SCHMIDT BLVD,HUTTO,TX,786345586,30.541499,-97.5637887,1634,0,AUSTIN
3057943,1000843,Jetta Raynor,F,GENERAL PRACTICE,11671 JOLLYVILLE RD,AUSTIN,TX,787594141,30.418273,-97.750646,80613,0,AUSTIN
3057944,1000844,Forrest McLaughlin,M,GENERAL PRACTICE,1860 S. LAKELINE BLVD,CEDAR PARK,TX,786133872,30.481169470588235,-97.82923058823529,207321,0,AUSTIN
3057945,1000845,Laurena Jones,F,GENERAL PRACTICE,4303 VICTORY DR,AUSTIN,TX,787047507,30.232197,-97.791153,8174,0,AUSTIN
3057946,1000846,Marcelle Hoppe,F,GENERAL PRACTICE,9020 N CAPITAL OF TEXAS HWY STE I-360,AUSTIN,TX,787597279,30.388325936722374,-97.75878282415727,723,0,AUSTIN
3057947,1000847,José Luis Montalvo,M,GENERAL PRACTICE,780 US HIGHWAY 183S,AUSTIN,TX,787413606,30.2711286,-97.7436995,1254,0,AUSTIN
3057948,1000848,Van Cassin,M,GENERAL PRACTICE,4107 SPICEWOOD SPRINGS RD,AUSTIN,TX,787598645,30.3687895,-97.7543682779113,16,0,AUSTIN
3057949,1000849,Andrew Bergnaum,M,GENERAL PRACTICE,919 E 32ND ST,WEST LAKE HILLS,TX,787465206,30.2877039,-97.8068157,278964,0,AUSTIN
3057950,1000850,Giuseppe Mraz,M,GENERAL PRACTICE,1301 W 38TH ST,AUSTIN,TX,787051015,30.3060546,-97.7467126,37987,0,AUSTIN
3057951,1000851,Alfonzo Dare,M,GENERAL PRACTICE,110 S VISITING EAGLE ST,NIOBRARA,TX,687607201,30.4696852,-97.6118146,31632,0,AUSTIN
3057952,1000852,Keisha Wolff,F,GENERAL PRACTICE,5656 BEE CAVE RD,WEST LAKE HILLS,TX,787465814,30.2831228,-97.8106483,56676,0,AUSTIN
3057953,1000853,Ted Goyette,M,GENERAL PRACTICE,715 DISCOVERY BLVD.,CEDAR PARK,TX,786132293,30.518941140450337,-97.82168893427402,1243,0,AUSTIN
3057954,1000854,Izetta Denesik,F,GENERAL PRACTICE,4681 COLLEGE PARK DR,ROUND ROCK,TX,786651526,30.5666139,-97.65765885737014,5383,0,AUSTIN
3057955,1000855,Joey Quitzon,M,GENERAL PRACTICE,6633 HWY 290 EAST SUITE #110,AUSTIN,TX,787545185,30.3283792,-97.6520123,20522,0,AUSTIN
3057956,1000856,Pablo Rojo,M,GENERAL PRACTICE,7901 Metropolis Drive,Austin,TX,78744,30.3264,-97.7713,460118,0,AUSTIN
3057957,1000857,Víctor Iglesias,M,GENERAL PRACTICE,1701 DIRECTORS BLVD STE 410,AUSTIN,TX,787441144,30.213749671140942,-97.75152,13426,0,AUSTIN
3057958,1000858,Juan Carlos Meléndez,M,GENERAL PRACTICE,6500 BRUSH COUNTRY RD,AUSTIN,TX,787491403,30.224881,-97.84173275,14483,0,AUSTIN
3057959,1000859,Pierre Bergnaum,M,GENERAL PRACTICE,500 EAST 7TH STREET,AUSTIN,TX,787013319,30.267959599999998,-97.73748069840951,24144,0,AUSTIN
3057960,1000860,Landon Nienow,M,GENERAL PRACTICE,1512 HOWARD LN,AUSTIN,TX,787287709,30.404099653746968,-97.63978936071376,531,0,AUSTIN
3057961,1000861,Tyron Hane,M,GENERAL PRACTICE,1221 W BEN WHITE BLVD,AUSTIN,TX,787047192,30.2270235,-97.77882601249999,2468,0,AUSTIN
3057962,1000862,Naida Bashirian,F,GENERAL PRACTICE,8133 MESA DR STE 200,AUSTIN,TX,787598655,30.372088252794516,-97.75685914126028,11027,0,AUSTIN
3057963,1000863,Gerald Beier,M,GENERAL PRACTICE,2900 N QUINLAN PARK RD,ROUND ROCK,TX,786814308,30.5085915,-97.6788056,1242,0,AUSTIN
3057964,1000864,Hien Ferry,F,GENERAL PRACTICE,881 Main Street,Fitchburg,MA,1420,42.586487,-71.80521,111025,0,BOSTON
3057965,1000865,Travis Harber,M,GENERAL PRACTICE,461 WALNUT AVE,JAMAICA PLAIN,MA,21302331,42.311587599999996,-71.09800136347226,50759,0,BOSTON
3057966,1000866,Enrique Cavazos,M,GENERAL PRACTICE,1400 VFW Parkway,West Roxbury,MA,2132,42.2793,-71.1657,105866,0,BOSTON
3057967,1000867,Riva Lubowitz,F,GENERAL PRACTICE,360 MERRIMACK ST,MALDEN,MA,21482329,42.4250964,-71.066163,460,0,BOSTON
3057968,1000868,Horacio Lira,M,GENERAL PRACTICE,255 CENTRAL AVE,CHELSEA,MA,21503508,42.38804035,-71.02650270378646,1046,0,BOSTON
3057969,1000869,Lon Vandervort,M,GENERAL PRACTICE,280 WASHINGTON ST STE 204,BROOKLINE,MA,24451922,42.33302785,-71.1193506756953,25815,0,BOSTON
3057970,1000870,Marisol Zamora,F,GENERAL PRACTICE,320 WASHINGTON ST FL 3,ALLSTON,MA,21341711,42.3555375,-71.1327494,557,0,BOSTON
3057971,1000871,Marguerite Koepp,F,GENERAL PRACTICE,200 GOVERNORS AVENUE,MEDFORD,MA,21551644,42.42711615,-71.1121606632448,5243,0,BOSTON
3057972,1000872,Maximo Kozey,M,GENERAL PRACTICE,589 HIGHLAND AVE,NEEDHAM,MA,24942205,42.300873100000004,-71.22988027903574,5,0,BOSTON
3057973,1000873,Luther Runolfsdottir,M,GENERAL PRACTICE,113 CENTRAL AVE,HYDE PARK,MA,21363021,42.26077065,-71.1187885119897,674,0,BOSTON
3057974,1000874,Trenton Johns,M,GENERAL PRACTICE,70 FULTON ST,BOSTON,MA,21091402,42.362439499999994,-71.05377386223965,27324,0,BOSTON
3057975,1000875,Marva Bahringer,F,GENERAL PRACTICE,200 PROVIDENCE HWY,DEDHAM,MA,20261881,42.22214545274341,-71.18159060546684,15932,0,BOSTON
