PATIENT_ID,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME,SYNTHEA_CITY
1230491,2013-01-19,,999-76-9286,,,,Alton,Kenny,Stanton,,,,white,nonhispanic,M,Westwood Lakes  Florida  US,811 Dare Corner Unit 8,Tampa,Florida,Hillsborough County,12057,33619,28.044261308683613,-82.33683659819964,36240.72,13618.48,28954,TAMPA
1230492,2001-08-03,,999-95-4335,S99915619,X72970667X,Ms.,Katlyn,Latosha,Simonis,,,,black,nonhispanic,F,Deltona  Florida  US,192 Watsica Estate Apt 57,Tampa,Florida,Hillsborough County,12057,33611,28.072835971614744,-82.37807723358175,51099.39,32376.52,31692,TAMPA
1230493,1976-05-09,,999-16-8293,S99950208,X55181927X,Mr.,Rodrigo,,Toledo,,,M,black,hispanic,M,Santiago  Santiago Province  CL,461 Schamberger Bay Unit 38,Tampa,Florida,Hillsborough County,12057,33607,27.948314326651744,-82.50374871385121,169686.13,66498.59,131117,TAMPA
1230494,1986-03-01,,999-34-4641,S99949407,X1805309X,Mrs.,Leesa,,Sanford,,Hahn,M,white,nonhispanic,F,Pine Ridge  Florida  US,757 Dietrich Landing Apt 54,Tampa,Florida,Hillsborough County,12057,33609,28.01806143697094,-82.62181889520478,378464.87,826968.59,9561,TAMPA
1230495,2004-06-09,,999-18-8769,S99965004,X22206288X,Ms.,Abigail,Madonna,Kuhic,,,,white,nonhispanic,F,Princeton  Florida  US,792 Tremblay Promenade Suite 64,Tampa,Florida,Hillsborough County,12057,33613,27.98891066151083,-82.4263137630476,62741.37,30991.72,27583,TAMPA
1230496,2011-07-11,,999-86-1481,,,,Sheba,,Halvorson,,,,white,nonhispanic,F,South Bradenton  Florida  US,858 Hane View,Tampa,Florida,Hillsborough County,12057,33637,28.076533837649485,-82.33423508415707,38963.74,4210.9,80413,TAMPA
1230497,1959-12-26,,999-96-2120,S99986644,X32648902X,Mrs.,Tori,Lennie,Mills,,Shanahan,M,white,nonhispanic,F,The Acreage  Florida  US,1023 Larkin Landing,Tampa,Florida,Hillsborough County,12057,33613,27.900168527874182,-82.49292469278672,299749.82,946273.66,17640,TAMPA
1230498,1962-06-23,,999-18-5263,S99978134,X89145491X,Mr.,Man,Moises,Hermiston,,,D,black,nonhispanic,M,Largo  Florida  US,925 Hilpert Green Suite 84,Tampa,Florida,Hillsborough County,12057,33614,27.90666256577802,-82.36294277142406,238882.12,88235.74,81703,TAMPA
1230499,1957-01-31,,999-84-4231,S99986848,X89120176X,Ms.,Eugena,Venetta,Hilpert,,,S,white,hispanic,F,Daytona Beach  Florida  US,616 Pagac Tunnel Unit 4,Tampa,Florida,Hillsborough County,12057,33635,28.065581614881868,-82.44085652187353,422826.69,962365.71,430946,TAMPA
1230500,2001-07-31,,999-99-3604,S99994576,X87762555X,Ms.,Kacy,Beaulah,Heaney,,,,white,hispanic,F,Miami  Florida  US,427 Turcotte Dale,Tampa,Florida,Hillsborough County,12057,33620,27.923098809133407,-82.48171785977712,97224.67,192207.82,66077,TAMPA
1230501,2020-02-11,,999-83-5374,,,,Darrel,Adolph,Hudson,,,,white,nonhispanic,M,Aventura  Florida  US,809 Cormier Bypass,Tampa,Florida,Hillsborough County,12057,33634,28.034242543441014,-82.42150904513423,18074.24,1623.25,40940,TAMPA
1230502,1999-09-05,,999-50-1698,S99953642,X68494833X,Ms.,Willetta,Patti,Kemmer,,,,white,nonhispanic,F,West Palm Beach  Florida  US,436 Schaefer Viaduct Suite 27,Tampa,Florida,Hillsborough County,12057,33647,27.874527193774853,-82.53549193287438,124847.59,153896.28,42163,TAMPA
1230503,2018-12-02,,999-86-2888,,,,Lauren,Aurelio,Wuckert,,,,white,nonhispanic,M,Pensacola  Florida  US,445 Tromp Annex Suite 69,Tampa,Florida,Hillsborough County,12057,33603,27.95949895297617,-82.49362316815937,8555.87,2884.6,97,TAMPA
1230504,2016-03-08,,999-50-3696,,,,Gustavo,,Barrows,,,,white,hispanic,M,University  Florida  US,472 Johnson Underpass Suite 75,Tampa,Florida,Hillsborough County,12057,33604,27.88754019900329,-82.48652620667131,20705.15,16330.73,34243,TAMPA
1230505,1962-12-21,,999-84-5678,S99992622,X46243749X,Ms.,Arleen,Agnes,Mann,,,S,black,nonhispanic,F,Tampa  Florida  US,1002 Thiel Trafficway Suite 19,Tampa,Florida,Hillsborough County,12057,33637,27.89236844690706,-82.41720338255512,551446.29,1505733.5,122110,TAMPA
1230506,2003-12-18,,999-60-1520,S99919410,X15448112X,Ms.,Marilynn,Eloisa,Aufderhar,,,,white,nonhispanic,F,Jacksonville  Florida  US,986 Schulist Common,Tampa,Florida,Hillsborough County,12057,33609,27.899629135141375,-82.50061005856978,106918.03,173207.85,129043,TAMPA
1230507,1978-10-04,,999-25-7245,S99946448,X19023310X,Mrs.,Mark,Liliana,Rau,,Beatty,M,white,nonhispanic,F,San Carlos Park  Florida  US,395 Adams Run Unit 16,Tampa,Florida,Hillsborough County,12057,33613,27.95161167729105,-82.54291389575127,891300.99,0.0,45835,TAMPA
1230508,1990-02-11,,999-99-1242,S99978960,X34846045X,Mrs.,Camille,,Yundt,,Krajcik,M,white,nonhispanic,F,North Port  Florida  US,296 Blick Station Unit 79,Tampa,Florida,Hillsborough County,12057,33635,28.071325996227102,-82.6091016772474,1865385.48,0.0,36972,TAMPA
1230509,1979-03-14,,999-54-9536,S99957663,X63861630X,Mrs.,Lorrie,Tangela,Pacocha,,Nicolas,M,white,nonhispanic,F,Miami  Florida  US,845 White Port,Tampa,Florida,Hillsborough County,12057,33620,28.02843814947395,-82.44862084001828,1640312.66,414840.94,94337,TAMPA
1230510,2017-05-06,,999-12-3334,,,,Charline,Milly,Bergnaum,,,,white,nonhispanic,F,Parkland  Florida  US,808 Schuster Gate Suite 11,Tampa,Florida,Hillsborough County,12057,33647,28.075685213548,-82.413448758757,1350.0,23907.66,15912,TAMPA
1230511,1987-05-16,2003-11-22,999-62-6377,S99965120,,,Stevie,Lindsey,Rowe,,,,white,nonhispanic,F,Live Oak  Florida  US,865 Glover Row,Tampa,Florida,Hillsborough County,12057,33607,27.94858793735876,-82.54707228052759,97027.75,0.0,40421,TAMPA
1230512,1992-11-04,,999-88-6026,S99914591,X83252645X,Mrs.,Victoria,Laura,Rosales,,Jasso,M,white,hispanic,F,Caracas  Capital District  VE,327 Stoltenberg Lock Unit 29,Tampa,Florida,Hillsborough County,12057,33634,28.06906693444704,-82.37661015291316,281893.84,399719.5,30037,TAMPA
1230513,2013-07-15,,999-56-1865,,,,Diana,Dorotea,Saldaña,,,,white,hispanic,F,Lima  Lima Province  PE,554 Mayer Gardens,Tampa,Florida,Hillsborough County,12057,33609,27.8936414709068,-82.43040901682153,2250.0,57145.02,23336,TAMPA
1230514,1950-11-06,,999-62-5772,S99953195,X74420247X,Mr.,Bryant,,Turcotte,,,D,white,hispanic,M,Bellair-Meadowbrook Terrace  Florida  US,174 Connelly Trail,Tampa,Florida,Hillsborough County,12057,33616,27.917559300771945,-82.47153523150764,501181.08,1339358.88,35896,TAMPA
1230515,1973-01-21,,999-71-1165,S99936446,X27969760X,Mr.,Walker,Gus,Grimes,,,M,white,nonhispanic,M,South Palm Beach  Florida  US,828 Hills Grove,Tampa,Florida,Hillsborough County,12057,33615,28.01336873785325,-82.34151413213255,146642.77,303918.17,119722,TAMPA
1230516,2011-03-13,,999-30-5146,,,,Hershel,Gregg,Lindgren,,,,asian,nonhispanic,M,Macau  Macao Special Administrative Region of the People's Republic of China  CN,134 Collier Mission,Tampa,Florida,Hillsborough County,12057,33635,27.964206135609693,-82.34987126332975,2314.08,48807.31,6021,TAMPA
1230517,2002-12-23,,999-66-6439,S99975873,X43486359X,Mr.,Cary,,Hamill,,,,white,nonhispanic,M,Palm River-Clair Mel  Florida  US,503 Torphy Hollow Apt 30,Tampa,Florida,Hillsborough County,12057,33634,28.031664014673407,-82.37710492306275,87892.41,22708.11,46135,TAMPA
1230518,1973-12-14,,999-16-5112,S99978550,X594606X,Mrs.,Lissette,,Flatley,,Cassin,M,asian,nonhispanic,F,The Villages  Florida  US,338 Dicki Mill Unit 89,Tampa,Florida,Hillsborough County,12057,33647,28.038780413032853,-82.55443811480373,992354.8,462098.04,102396,TAMPA
1230519,2017-07-30,,999-63-2391,,,,Mario,Cristobal,Figueroa,,,,white,hispanic,M,Kingston  Kingston  JM,822 Emmerich Crossing,Tampa,Florida,Hillsborough County,12057,33634,28.084806757837818,-82.42825913018186,10826.63,19694.61,25413,TAMPA
1230520,1974-04-12,,999-78-3490,S99923804,X71086358X,Ms.,Tereasa,,Feest,,,S,white,nonhispanic,F,Jacksonville  Florida  US,916 Murazik Port Unit 2,Tampa,Florida,Hillsborough County,12057,33604,27.990688078181318,-82.64735746112262,1078445.8,325405.81,37206,TAMPA
1230521,1987-05-16,,999-23-2336,S99943416,X2644696X,Mrs.,Evette,,Nader,,Volkman,M,white,nonhispanic,F,Fellsmere  Florida  US,522 Dach Promenade,Tampa,Florida,Hillsborough County,12057,33634,28.000571023606106,-82.53999862044301,521574.35,815068.66,40421,TAMPA
1230522,1956-05-21,2013-02-10,999-47-2635,S99965418,X23076949X,Mrs.,Mercedes,Laura,Valentín,,Olmos,M,white,hispanic,F,San Jose  San Jose  CR,921 Sauer Rest,Tampa,Florida,Hillsborough County,12057,33617,27.985913608739367,-82.47671670196301,253486.7,863108.59,10891,TAMPA
1230523,2011-10-13,,999-25-9445,,,,Linh,Tory,Rutherford,,,,white,nonhispanic,F,Goulds  Florida  US,338 Haag Plaza,Tampa,Florida,Hillsborough County,12057,33629,27.902745628301243,-82.49053064817764,35597.75,13708.17,702136,TAMPA
1230524,2007-04-10,,999-40-4941,S99923582,,,Doug,,Feil,,,,black,nonhispanic,M,Jacksonville  Florida  US,343 VonRueden Trace Unit 39,Tampa,Florida,Hillsborough County,12057,33611,28.020862125590984,-82.5694242911247,63736.83,254398.66,31170,TAMPA
1230525,1993-04-12,,999-42-6868,S99927178,X79881744X,Mr.,Roland,Miquel,Bogisich,,,M,white,hispanic,M,Jacksonville  Florida  US,296 Denesik Port,Tampa,Florida,Hillsborough County,12057,33647,28.009251518447883,-82.3824648114851,94924.59,27858.65,199496,TAMPA
1230526,2012-08-08,,999-62-9598,,,,Donte,Ike,Terry,,,,black,nonhispanic,M,Country Club  Florida  US,613 Nitzsche Orchard Suite 86,Tampa,Florida,Hillsborough County,12057,33602,28.045139434682564,-82.47893768492308,32036.95,0.0,102794,TAMPA
1230527,1916-08-27,1992-08-18,999-33-5451,S99962347,X20228638X,Mr.,Florentino,Myles,Brekke,,,M,white,nonhispanic,M,Greenacres  Florida  US,450 Lockman Stravenue Unit 47,Tampa,Florida,Hillsborough County,12057,33603,27.942377130024525,-82.48308832616969,276237.94,948283.24,137455,TAMPA
1230528,2015-12-31,,999-96-1893,,,,Jame,Bradford,Terry,,,,white,nonhispanic,M,West Pensacola  Florida  US,368 Rutherford Wall Suite 47,Tampa,Florida,Hillsborough County,12057,33602,27.96553423066337,-82.55251666035153,47261.81,0.0,54123,TAMPA
1230529,1972-07-19,,999-24-2983,S99937921,X38431254X,Ms.,Lisette,,Bashirian,,,S,hawaiian,nonhispanic,F,Fort Lauderdale  Florida  US,595 Lind Well,Tampa,Florida,Hillsborough County,12057,33605,28.052821934665918,-82.45628887409254,368763.65,1354820.04,132669,TAMPA
1230530,1923-12-23,2011-05-22,999-99-7823,S99930152,X47231799X,Mr.,Osvaldo,Rafael,Brown,,,S,white,nonhispanic,M,Daytona Beach Shores  Florida  US,920 Haley Esplanade Apt 45,Tampa,Florida,Hillsborough County,12057,33612,28.04264364577566,-82.52513004504266,1238914.54,1221736.88,39549,TAMPA
1230531,2004-12-14,,999-98-8778,S99959472,,Ms.,Melodee,Cherie,Keeling,,,,white,nonhispanic,F,Poinciana  Florida  US,801 Flatley Arcade Apt 51,Tampa,Florida,Hillsborough County,12057,33617,27.95664238200518,-82.39445105777767,6927.34,94386.14,22625,TAMPA
1230532,1970-02-09,,999-88-5009,S99999994,X89663785X,Mr.,Cornelius,,Harris,,,M,white,nonhispanic,M,Lakewood Park  Florida  US,339 Graham Walk Suite 78,Tampa,Florida,Hillsborough County,12057,33611,28.09432518430475,-82.43016886596494,180868.57,13917.19,60646,TAMPA
1230533,1987-05-16,,999-25-2223,S99971103,X84753715X,Mr.,Britt,Jan,Keeling,,,M,black,nonhispanic,M,Pensacola  Florida  US,419 Schneider Parade,Tampa,Florida,Hillsborough County,12057,33647,28.038390230983484,-82.39611585598281,132506.66,48763.69,69093,TAMPA
1230534,2021-05-21,,999-69-9739,,,,Thomasine,Mariella,VonRueden,,,,white,nonhispanic,F,Lakeside  Florida  US,1067 Johnson Parade Apt 60,Tampa,Florida,Hillsborough County,12057,33634,27.899659621650873,-82.47482379578352,14181.19,4510.05,57426,TAMPA
1230535,1941-01-19,2007-01-03,999-90-6846,S99949410,X61912687X,Mrs.,Natalia,Raquel,Madera,,Salazar,D,white,hispanic,F,Guatemala City  Guatemala  GT,846 Padberg Camp Apt 45,Tampa,Florida,Hillsborough County,12057,33610,27.997148140798533,-82.45051280645214,1002712.65,30713.31,35717,TAMPA
1230536,1999-07-28,,999-16-7377,S99994937,X38557409X,Ms.,Twana,Mammie,Muller,,,,white,nonhispanic,F,Warrington  Florida  US,1047 Kozey Grove Suite 65,Tampa,Florida,Hillsborough County,12057,33619,27.989734229209464,-82.43933849090473,37375.85,358692.02,16328,TAMPA
1230537,1951-08-18,2020-01-13,999-71-1183,S99960851,X2597407X,Mr.,Earl,,Bartell,,,M,white,nonhispanic,M,Sunrise  Florida  US,928 Price Avenue,Tampa,Florida,Hillsborough County,12057,33606,27.936600328067296,-82.49396282148845,287664.55,103568.72,74565,TAMPA
1230538,1969-10-01,,999-44-3857,S99936356,X22244764X,Mr.,Tuan,Lucius,Durgan,,,D,white,hispanic,M,Miami  Florida  US,1078 Welch Trail Unit 7,Tampa,Florida,Hillsborough County,12057,33602,27.945423715245227,-82.49336340227487,193120.29,208192.99,154307,TAMPA
1230539,1956-05-21,,999-38-2589,S99977779,X40360279X,Mrs.,María Elena,Alicia,Benavides,,Montoya,M,white,hispanic,F,San Juan  Puerto Rico  PR,232 Runolfsdottir Rest Unit 60,Tampa,Florida,Hillsborough County,12057,33612,27.905708515335657,-82.40013861801016,595283.43,1044151.12,10891,TAMPA
1230540,1999-04-24,,999-14-5411,S99933038,X45800970X,Mr.,Tuan,Elmo,Frami,,,,white,nonhispanic,M,Four Corners  Florida  US,904 Nicolas Parade,Tampa,Florida,Hillsborough County,12057,33616,27.94042917792261,-82.47071743579437,84729.02,42803.02,90370,TAMPA
1230541,1941-01-19,1969-08-05,999-53-4761,S99950757,X89168628X,Mrs.,Lorena,Mariana,Coronado,,Centeno,M,white,hispanic,F,Havana  Havana  CU,969 Carroll Hollow,Tampa,Florida,Hillsborough County,12057,33637,28.123135410480916,-82.4069700498296,244360.47,14129.36,35717,TAMPA
1230542,1951-08-18,1984-01-26,999-56-4861,S99943364,X3543178X,Mr.,Alberto,,Dickens,,,M,white,nonhispanic,M,Holiday  Florida  US,952 Hilll Fort,Tampa,Florida,Hillsborough County,12057,33615,27.86060437107818,-82.495380402646,136001.86,0.0,74565,TAMPA
1230543,1981-09-25,,999-12-5694,S99949168,X31862099X,Mr.,Luther,Carlos,Kerluke,,,S,asian,hispanic,M,Sunset  Florida  US,110 McDermott Trace,Tampa,Florida,Hillsborough County,12057,33647,27.974347815253886,-82.51967155644009,190800.35,48849.04,48769,TAMPA
1230544,1978-09-26,,999-39-3486,S99934190,X32263185X,Ms.,Albertine,Allyn,Kuphal,,,S,white,nonhispanic,F,Oak Ridge  Florida  US,456 Friesen Run Unit 20,Tampa,Florida,Hillsborough County,12057,33613,27.98042006692982,-82.59099598120935,24579.55,318514.43,507369,TAMPA
1230545,1916-08-27,1984-10-18,999-38-3598,S99936953,X39981991X,Mr.,Eugene,,Marks,,,W,white,nonhispanic,M,Richmond West  Florida  US,560 Schuppe Haven,Tampa,Florida,Hillsborough County,12057,33607,28.079181354597637,-82.3549598116948,323644.87,920074.37,137455,TAMPA
1230546,1971-06-09,,999-49-8363,S99973954,X33978022X,Mr.,Bradley,Gerard,Lueilwitz,,,S,other,hispanic,M,Cypress Gardens  Florida  US,945 Jast Dale Suite 85,Tampa,Florida,Hillsborough County,12057,33603,28.0005551874769,-82.39761651378677,197586.47,34697.17,62841,TAMPA
1230547,1999-03-29,,999-16-8664,S99999571,X38474362X,Mr.,Wyatt,Arnold,Hegmann,,,,black,nonhispanic,M,Lehigh Acres  Florida  US,950 Ryan Common,Tampa,Florida,Hillsborough County,12057,33619,27.889075876691454,-82.52037342296292,100043.48,28132.83,81185,TAMPA
1230548,1961-03-06,,999-41-4738,S99932379,X72955431X,Mrs.,Kellee,Tyesha,Bailey,,Cummerata,M,black,nonhispanic,F,Palm Coast  Florida  US,1004 Konopelski Park,Tampa,Florida,Hillsborough County,12057,33610,27.94563853926247,-82.42232957134219,980851.41,415121.76,9431,TAMPA
1230549,1970-10-11,,999-58-3448,S99973447,X4306011X,Mrs.,Larae,Lorita,Hettinger,,Russel,M,white,nonhispanic,F,Ferry Pass  Florida  US,317 Ritchie Ville,Tampa,Florida,Hillsborough County,12057,33629,27.962447709608465,-82.37362093381935,1222894.04,104499.17,39900,TAMPA
1230550,2013-01-17,,999-92-9473,,,,Maurice,Fidel,Bogisich,,,,black,nonhispanic,M,The Hammocks  Florida  US,994 Fisher Trail Apt 42,Tampa,Florida,Hillsborough County,12057,33610,28.01503810043459,-82.59415084247254,25953.5,14247.1,30647,TAMPA
1230551,1951-08-18,2015-08-21,999-99-5423,S99927846,X35422816X,Mr.,Odis,,Baumbach,,,D,white,nonhispanic,M,Jacksonville  Florida  US,560 Roberts Corner,Tampa,Florida,Hillsborough County,12057,33610,28.09294660475879,-82.53460046012655,126450.92,274921.89,74565,TAMPA
1230552,1923-12-23,2006-10-17,999-47-9895,S99994296,X37732699X,Mr.,Otis,,Tromp,,,S,white,nonhispanic,M,West Palm Beach  Florida  US,198 Rodriguez Green Unit 41,Tampa,Florida,Hillsborough County,12057,33602,27.996668746959912,-82.45361791516221,695452.69,387111.87,39549,TAMPA
1230553,1950-02-25,,999-17-2719,S99994115,X16010349X,Ms.,Pauline,Merissa,Ebert,,,S,asian,nonhispanic,F,Hanoi  Hà Đông  VN,436 McKenzie Trailer Suite 6,Tampa,Florida,Hillsborough County,12057,33647,27.926048358738253,-82.55400156659468,809021.05,441036.02,74161,TAMPA
1230554,2002-10-07,,999-63-8096,S99970153,X15819191X,Mr.,Edgardo,Alton,Hills,,,,white,nonhispanic,M,Port St. Lucie  Florida  US,965 Pouros Club,Tampa,Florida,Hillsborough County,12057,33612,27.974077724208687,-82.42079726650903,12009.87,507849.47,7981,TAMPA
1230555,1983-03-01,,999-61-4745,S99932627,X31462890X,Mr.,Mike,Alfonso,Borer,,,S,white,nonhispanic,M,Ocala  Florida  US,1078 Smith Crossroad,Tampa,Florida,Hillsborough County,12057,33611,27.851241746072382,-82.48619591163637,152238.98,21653.98,56032,TAMPA
1230556,1941-01-19,2020-12-07,999-76-5912,S99954483,X72505247X,Mrs.,Rosa,Catalina,Camarillo,,Matías,M,white,hispanic,F,San Salvador  El Salvador  SV,473 Satterfield Camp,Tampa,Florida,Hillsborough County,12057,33637,28.044030944808824,-82.5553835353741,1831158.07,832610.88,35717,TAMPA
1230557,1994-10-12,,999-32-2852,S99939958,X83097479X,Mr.,Horacio,Bernard,Kemmer,,,M,white,nonhispanic,M,Boca Raton  Florida  US,769 Marquardt Parade Suite 40,Tampa,Florida,Hillsborough County,12057,33629,27.90665723241645,-82.45853102537217,63275.11,6561.18,322542,TAMPA
1230558,1945-07-02,,999-17-5717,S99920778,X1503313X,Mrs.,Sharmaine,Shu,Greenholt,,Steuber,M,white,nonhispanic,F,Hudson  Florida  US,376 Jast Well,Tampa,Florida,Hillsborough County,12057,33612,27.928279855583426,-82.42695762095073,224274.47,1465502.04,30050,TAMPA
1230559,2003-08-23,,999-38-8771,S99967242,X81932126X,Mr.,Korey,,Schimmel,,,,white,nonhispanic,M,The Acreage  Florida  US,985 Abbott Underpass,Tampa,Florida,Hillsborough County,12057,33635,28.011487156671272,-82.5265573960463,79014.82,53363.11,108880,TAMPA
1230560,1987-10-15,,999-89-9569,S99964880,X48681262X,Mrs.,Yee,Maximina,Christiansen,,Wilkinson,M,white,nonhispanic,F,Margate  Florida  US,404 Larson Green,Tampa,Florida,Hillsborough County,12057,33611,27.980062341183924,-82.66690891444068,367162.56,543645.72,1645,TAMPA
1230561,2014-07-27,,999-18-5770,,,,Nolan,Courtney,West,,,,white,nonhispanic,M,The Hammocks  Florida  US,852 Cassin Union,Tampa,Florida,Hillsborough County,12057,33609,27.984530087542193,-82.38632598440451,1752.98,53817.14,12703,TAMPA
1230562,1915-01-03,1972-01-18,999-10-6577,S99998655,X72639176X,Mr.,Horacio,Juan Carlos,Maya,,,M,white,hispanic,M,Tegucigalpa  Francisco Morazán  HN,431 Volkman Mission,Tampa,Florida,Hillsborough County,12057,33616,27.901069217105846,-82.52156548314753,943744.71,0.0,55338,TAMPA
1230563,1984-02-06,,999-15-3961,S99988137,X52831644X,Mr.,Ahmad,,Kub,,,M,white,nonhispanic,M,Englewood  Florida  US,1043 Hermann Park Apt 33,Tampa,Florida,Hillsborough County,12057,33602,28.051531108119875,-82.46692655122776,123854.28,15422.34,132502,TAMPA
1230564,1996-11-16,,999-68-2184,S99959643,X31358550X,Mr.,Michal,Jeromy,Murray,,,,white,nonhispanic,M,Brasilia  Federal District  BR,1065 Maggio Gateway,Tampa,Florida,Hillsborough County,12057,33611,28.071518960755327,-82.49264642552754,62031.7,133022.09,155858,TAMPA
1230565,1923-12-23,1982-02-26,999-51-8196,S99977876,X7595479X,Mr.,Vaughn,,Glover,,,D,white,nonhispanic,M,Jacksonville  Florida  US,401 Watsica Plaza Suite 5,Tampa,Florida,Hillsborough County,12057,33629,27.835351409355486,-82.53832105875607,753266.92,0.0,39549,TAMPA
1230566,1951-08-18,,999-71-8506,S99986608,X31169486X,Mr.,Numbers,Jarrett,Macejkovic,,,D,white,nonhispanic,M,Jacksonville  Florida  US,804 Sawayn Trafficway Apt 16,Tampa,Florida,Hillsborough County,12057,33620,28.161508792919147,-82.39879920948295,336090.41,410792.38,74565,TAMPA
1230567,1988-05-18,,999-86-5713,S99968434,X65624794X,Mrs.,Nu,,Welch,,Reinger,M,black,nonhispanic,F,Fleming Island  Florida  US,381 Conn Ramp,Tampa,Florida,Hillsborough County,12057,33605,27.945063454143735,-82.48731676342773,208850.6,198663.33,40554,TAMPA
1230568,1979-12-23,,999-14-2189,S99991603,X62319841X,Mr.,Jonathon,Chase,McCullough,,,D,white,nonhispanic,M,Jacksonville  Florida  US,870 Strosin Road Apt 57,Tampa,Florida,Hillsborough County,12057,33616,27.932523779195236,-82.51548872266537,153488.62,20632.12,41211,TAMPA
1230569,1964-04-16,,999-68-8478,S99999369,X7913073X,Mr.,Edmundo,,Schneider,,,S,white,hispanic,M,Meadow Woods  Florida  US,468 Kessler Ramp Suite 20,Tampa,Florida,Hillsborough County,12057,33629,28.047530926352863,-82.47898427536475,182573.2,234100.93,23417,TAMPA
1230570,2021-08-19,,999-81-4100,,,,Oliver,,Rolfson,,,,black,nonhispanic,M,Wauchula  Florida  US,281 Wisoky View,Tampa,Florida,Hillsborough County,12057,33635,27.964037528228282,-82.47300368257741,11643.43,126.99,186071,TAMPA
1230571,1978-05-11,,999-14-7346,S99981636,X45640468X,Mrs.,Billye,Shawanna,Koelpin,,Miller,M,white,nonhispanic,F,Port Charlotte  Florida  US,678 Goodwin Mews Suite 9,Tampa,Florida,Hillsborough County,12057,33620,28.00014922622442,-82.53902899553293,630131.69,360311.6,41772,TAMPA
1230572,2008-10-29,,999-14-5119,S99976377,,,Buck,Josh,DuBuque,,,,asian,nonhispanic,M,Incheon  Incheon  KR,311 DuBuque Bay,Tampa,Florida,Hillsborough County,12057,33647,28.053999342183932,-82.5935375658834,33947.83,56152.14,180802,TAMPA
1230573,1973-05-05,,999-54-8866,S99970506,X36927211X,Mrs.,Laci,Edie,Hilll,,Auer,M,black,nonhispanic,F,Jacksonville  Florida  US,1030 Reynolds Hollow Apt 70,Tampa,Florida,Hillsborough County,12057,33609,27.832390090392344,-82.51710370645205,130492.35,1130559.74,23550,TAMPA
1230574,1916-08-27,1997-03-26,999-54-4379,S99976721,X7886897X,Mr.,Orlando,Dick,Heller,,,M,white,nonhispanic,M,Bayshore Gardens  Florida  US,979 Towne Mall Apt 56,Tampa,Florida,Hillsborough County,12057,33621,28.003867268159688,-82.4136089812966,190224.98,887419.24,137455,TAMPA
1230575,1999-12-07,,999-39-8699,S99947849,X41670189X,Ms.,Kit,,Gibson,,,,white,nonhispanic,F,Pompano Beach  Florida  US,843 Stokes Mill Suite 95,Tampa,Florida,Hillsborough County,12057,33609,28.099523568796645,-82.42760587863636,150765.47,898301.53,144782,TAMPA
1230576,1985-05-04,,999-53-5166,S99937722,X36986200X,Mrs.,Kandra,Yuko,Bradtke,,Zboncak,D,white,nonhispanic,F,Doral  Florida  US,806 Wuckert Trafficway Suite 70,Tampa,Florida,Hillsborough County,12057,33603,27.87775091548797,-82.54527859459357,161220.68,968928.34,22661,TAMPA
1230577,1980-10-27,,999-15-9665,S99959309,X38026665X,Mrs.,Suzi,Kylee,Kunde,,Sawayn,D,white,nonhispanic,F,West Little River  Florida  US,658 Cummerata Green Unit 68,Tampa,Florida,Hillsborough County,12057,33605,28.02858009420213,-82.42474644729283,436360.62,756550.28,61979,TAMPA
1230578,1915-01-03,1965-12-21,999-22-4556,S99919446,X9766122X,Mr.,Ramiro,Agustín,Becerra,,,S,white,hispanic,M,Wesley  Saint Andrew Parish  DM,513 Gibson Glen Suite 61,Tampa,Florida,Hillsborough County,12057,33637,27.93088089930049,-82.44290255871476,750227.43,790227.55,55338,TAMPA
1230579,1970-05-27,,999-93-7819,S99965075,X4157140X,Mrs.,Robbin,Idella,Kuvalis,,Dickinson,M,white,nonhispanic,F,Jacksonville  Florida  US,731 Bailey Vale,Tampa,Florida,Hillsborough County,12057,33612,27.88723695036354,-82.53114483218724,229254.7,1851972.51,31312,TAMPA
1230580,2006-04-08,,999-18-3776,S99940989,,Ms.,Susy,,Hackett,,,,white,nonhispanic,F,Spring Hill  Florida  US,845 Mitchell Estate Unit 89,Tampa,Florida,Hillsborough County,12057,33620,28.02014303984308,-82.42659236859906,53817.71,52293.65,46593,TAMPA
1230581,1990-05-09,,999-76-6769,S99940922,X69451658X,Mr.,Michael,Roosevelt,Nikolaus,,,S,white,nonhispanic,M,Miami  Florida  US,1090 Bradtke Estate Unit 94,Tampa,Florida,Hillsborough County,12057,33629,27.97063624418553,-82.36202525905912,67995.42,55994.3,38803,TAMPA
1230582,1970-10-18,,999-62-9769,S99962646,X24832267X,Mr.,Mohammad,,Prohaska,,,S,black,hispanic,M,Palmetto  Florida  US,651 Jerde Neck,Tampa,Florida,Hillsborough County,12057,33603,28.036092876480847,-82.33450998176401,231368.02,520150.28,29348,TAMPA
1230583,1997-01-17,,999-85-3357,S99933880,X54700320X,Ms.,Gay,Shawnee,Toy,,,,white,nonhispanic,F,Jacksonville  Florida  US,1029 Hansen Vale,Tampa,Florida,Hillsborough County,12057,33611,28.009380716314684,-82.53933954519742,200140.2,356482.66,28719,TAMPA
